ID;ARTICLE;NAME;BRAND;MODEL;QUANTITY;PRICE;Ширина;Диаметр;KOL_VO_KREPEZHNYKH_OTVERSTIY;PCD;PCD2;ET;DIA;LZ2;WHEEL_TYPE;COLOR;SHOP_LENGTH;SHOP_WIDTH;SHOP_HEIGHT;SHOP_WEIGHT;CATEGORY;Код поставщика;Год производства;Товар SALE;Срок доставки;Расшифровка цвета;Артикул поставщика;Изображение ММ 1;Изображение ММ 1_SHA1;PRODUCT_IMAGE;PRODUCT_IMAGE_SHA1;WAREHOUSE_ID;WAREHOUSE_NAME
w451403;205208;iFree Эрнесто 6.5x15 5*112 ET45 DIA57.1 Нео-классик Литой;iFree;Эрнесто;4;6882.00;6.5;15;5;112;;45;57.1;;Литой;Нео-классик;390;390;170;8000;легковые;КА-00033598;;;0;Серебристый;КА-00033598;https://lk.selectyre.ru/media/wheels/big/ifree/ernesto_24585.png;4c291809da49b1197d32bd9ad4f9d37bc95ef9eb;https://lk.selectyre.ru/media/wheels/big/ifree/ernesto_24585.png;4c291809da49b1197d32bd9ad4f9d37bc95ef9eb;zapaska_novosibirsk;Новосибирск
w451418;76778;X'trike X-120 7x17 5*114.3 ET45 DIA60.1 HSB Литой;X'trike;X-120;7;10611.00;7;17;5;114.3;;45;60.1;;Литой;HSB;440;440;180;11000;легковые;7034068;;;0;Серый;7034068;https://lk.selectyre.ru/media/wheels/big/xtrike/x-120_74877.jpg;b1dbad8639aa0071806966be6d212516b9f55ce5;https://lk.selectyre.ru/media/wheels/big/xtrike/x-120_74877.jpg;b1dbad8639aa0071806966be6d212516b9f55ce5;brineks_novosibirsk-2;Новосибирск 2
w451421;9200490;Trebl 8555 6x15 5*130 ET75 DIA84.1 Silver Штампованный;Trebl;8555;7;6329.00;6;15;5;130;;75;84.1;;Штампованный;Silver;390;390;150;9100;легковые;КА-00044698;;;0;Серебристый;КА-00044698;https://lk.selectyre.ru/media/wheels/big/trebl/8555_34809.jpeg;f6b01343b7115350f1204d2e0a4ba32e44afad7b;https://lk.selectyre.ru/media/wheels/big/trebl/8555_34809.jpeg;f6b01343b7115350f1204d2e0a4ba32e44afad7b;zapaska_novosibirsk;Новосибирск
w451424;615-4х100-48-541Silver;ТЗСК Huyndai Solaris/Kia Rio 6x15 4*100 ET48 DIA54.1 Silver Штампованный;ТЗСК;Huyndai Solaris/Kia Rio;27;2788.00;6;15;4;100;;48;54.1;;Штампованный;Silver;390;390;150;9100;легковые;7033993;;;0;Серебристый;7033993;https://lk.selectyre.ru/media/wheels/big/tzsk/huyndai-solariskia-rio_75260.jpg;1f715408289b80eecbbff14f633cd641429c2a20;https://lk.selectyre.ru/media/wheels/big/tzsk/huyndai-solariskia-rio_75260.jpg;1f715408289b80eecbbff14f633cd641429c2a20;brineks_novosibirsk-2;Новосибирск 2
w451425;WHS221897;ТЗСК Nissan Qashqai 6.5x16 5*114.3 ET40 DIA66.1 Black Штампованный;ТЗСК;Nissan Qashqai;40;2962.00;6.5;16;5;114.3;;40;66.1;;Штампованный;Black;410;410;170;9700;легковые;WHS221897;;;0;Черный и комбинации;WHS221897;https://lk.selectyre.ru/media/wheels/big/tzsk/nissan-qashqai_89202.jpg;7cd07f302c144d19041bad36601c9c2f8e547701;https://lk.selectyre.ru/media/wheels/big/tzsk/nissan-qashqai_89202.jpg;7cd07f302c144d19041bad36601c9c2f8e547701;fortochki_novosibirsk;Новосибирск
w451432;275504;iFree S.U. 6x15 5*108 ET43 DIA67.1 Хай Вэй Литой;iFree;S.U.;4;6882.00;6;15;5;108;;43;67.1;;Литой;Хай Вэй;390;390;150;8000;легковые;КА-00029376;;;0;Серый;КА-00029376;https://lk.selectyre.ru/media/wheels/big/ifree/su_15709.png;2bd413b5a94d99760b70c6d704d8028a705a6530;https://lk.selectyre.ru/media/wheels/big/ifree/su_15709.png;2bd413b5a94d99760b70c6d704d8028a705a6530;zapaska_novosibirsk;Новосибирск
w451438;16016 AM;Magnetto 16016 6x16 5*114.3 ET43 DIA67.1 Black Штампованный;Magnetto;16016;4;3070.00;6;16;5;114.3;;43;67.1;;Штампованный;Black;410;410;150;9700;легковые;7034509;;;0;Черный и комбинации;7034509;https://lk.selectyre.ru/media/wheels/big/magnetto/16016_71456.jpg;df6d530c2da13eeb8e980a883da442ad0ad6a09f;https://lk.selectyre.ru/media/wheels/big/magnetto/16016_71456.jpg;df6d530c2da13eeb8e980a883da442ad0ad6a09f;brineks_novosibirsk-2;Новосибирск 2
w451529;WHS215566;K&K КС777 6x15 4*100 ET46 DIA54.1 Алмаз черный Литой;K&K;КС777;4;7517.00;6;15;4;100;;46;54.1;;Литой;Алмаз черный;390;390;150;8000;легковые;WHS215566;;;0;Черный и комбинации;WHS215566;https://lk.selectyre.ru/media/wheels/big/kk/ks777_77307.jpg;d041bc6e6e53a980858f7c372065a5c3fbd2f323;https://lk.selectyre.ru/media/wheels/big/kk/ks777_77307.jpg;d041bc6e6e53a980858f7c372065a5c3fbd2f323;fortochki_novosibirsk;Новосибирск
w451530;WHS207795;K&K КС777 6x15 4*100 ET46 DIA54.1 Сильвер Литой;K&K;КС777;16;7033.00;6;15;4;100;;46;54.1;;Литой;Сильвер;390;390;150;8000;легковые;WHS207795;;;0;Серебристый;WHS207795;https://lk.selectyre.ru/media/wheels/big/kk/ks777_31908.jpg;861a876f05a3318fc0b0b14aee77a32e3943b8d1;https://lk.selectyre.ru/media/wheels/big/kk/ks777_31908.jpg;861a876f05a3318fc0b0b14aee77a32e3943b8d1;fortochki_novosibirsk;Новосибирск
w451532;17003 AM;Magnetto 17003 7x17 5*114.3 ET39 DIA60.1 Black Штампованный;Magnetto;17003;4;4020.00;7;17;5;114.3;;39;60.1;;Штампованный;Black;440;440;180;12000;легковые;7036208;;;0;Черный и комбинации;7036208;https://lk.selectyre.ru/media/wheels/big/magnetto/17003_76464.jpg;1129afe8e62c9513ea3f92ff181788705b760512;https://lk.selectyre.ru/media/wheels/big/magnetto/17003_76464.jpg;1129afe8e62c9513ea3f92ff181788705b760512;brineks_novosibirsk-2;Новосибирск 2
w451536;2880505;Скад Акита 6x15 5*100 ET38 DIA57.1 Алмаз Литой;Скад;Акита;4;9198.00;6;15;5;100;;38;57.1;;Литой;Алмаз;390;390;150;8000;легковые;КА-00029482;;;0;Черный и комбинации;КА-00029482;https://lk.selectyre.ru/media/wheels/big/skad/akita_72602.png;4ef9f99bbdb09e7c74357190b9baabcda53e85f7;https://lk.selectyre.ru/media/wheels/big/skad/akita_72602.png;4ef9f99bbdb09e7c74357190b9baabcda53e85f7;zapaska_novosibirsk;Новосибирск
w451537;2950208;Скад Ницца 5.5x14 4*100 ET45 DIA67.1 Селена Литой;Скад;Ницца;8;7933.00;5.5;14;4;100;;45;67.1;;Литой;Селена;360;360;140;6500;легковые;1731678;;;0;Серебристый;1731678;https://lk.selectyre.ru/media/wheels/big/skad/nicca_85797.png;b22da44d6a417b931cfb1dccfaab7602a3a3d18d;https://lk.selectyre.ru/media/wheels/big/skad/nicca_85797.png;b22da44d6a417b931cfb1dccfaab7602a3a3d18d;brineks_novosibirsk-2;Новосибирск 2
w451598;TZ4;ТЗСК ВАЗ 2108 5.5x13 4*98 ET35 DIA58.6 Black Штампованный;ТЗСК;ВАЗ 2108;40;2030.00;5.5;13;4;98;;35;58.6;;Штампованный;Black;340;340;140;8000;легковые;КА-00072456;;;0;Черный и комбинации;КА-00072456;https://lk.selectyre.ru/media/wheels/big/tzsk/vaz-2108_67153.jpg;92503e12941f8ae8f15abd8eba30cb9399466d6e;https://lk.selectyre.ru/media/wheels/big/tzsk/vaz-2108_67153.jpg;92503e12941f8ae8f15abd8eba30cb9399466d6e;zapaska_novosibirsk;Новосибирск
w451602;TZ9;ТЗСК ВАЗ 2112 5.5x14 4*98 ET35 DIA58.6 Silver Штампованный;ТЗСК;ВАЗ 2112;40;2118.00;5.5;14;4;98;;35;58.6;;Штампованный;Silver;360;360;140;8500;легковые;КА-00072461;;;0;Серебристый;КА-00072461;https://lk.selectyre.ru/media/wheels/big/tzsk/vaz-2112_93762.jpg;9ec8bdd5c8c589bd5c434b77a4def3a7483676af;https://lk.selectyre.ru/media/wheels/big/tzsk/vaz-2112_93762.jpg;9ec8bdd5c8c589bd5c434b77a4def3a7483676af;zapaska_novosibirsk;Новосибирск
w451603;TZ7;ТЗСК ВАЗ 2112 5.5x14 4*98 ET35 DIA58.6 Black Штампованный;ТЗСК;ВАЗ 2112;40;2074.00;5.5;14;4;98;;35;58.6;;Штампованный;Black;360;360;140;8500;легковые;КА-00072459;;;0;Черный и комбинации;КА-00072459;https://lk.selectyre.ru/media/wheels/big/tzsk/vaz-2112_95589.jpg;4c60da3bc957468a3543cd672bad3623d8cc7241;https://lk.selectyre.ru/media/wheels/big/tzsk/vaz-2112_95589.jpg;4c60da3bc957468a3543cd672bad3623d8cc7241;zapaska_novosibirsk;Новосибирск
w451638;WHS210876;K&K КС782 6x15 4*100 ET46 DIA54.1 Сильвер Литой;K&K;КС782;4;7033.00;6;15;4;100;;46;54.1;;Литой;Сильвер;390;390;150;8000;легковые;WHS210876;;;0;Серебристый;WHS210876;https://lk.selectyre.ru/media/wheels/big/kk/ks782_42594.png;9730a2a9e99162cc09226d6dacf070083623dab6;https://lk.selectyre.ru/media/wheels/big/kk/ks782_42594.png;9730a2a9e99162cc09226d6dacf070083623dab6;fortochki_novosibirsk;Новосибирск
w451644;WHS206366;K&K Акцент 5.5x14 4*100 ET45 DIA56.6 Дарк платинум Литой;K&K;Акцент;8;7219.00;5.5;14;4;100;;45;56.6;;Литой;Дарк платинум;360;360;140;6500;легковые;WHS206366;;;0;Серебристый;WHS206366;https://lk.selectyre.ru/media/wheels/big/kk/akcent_89934.png;b2b696f0291e9ac020b55f5ec981c22e228ddc1f;https://lk.selectyre.ru/media/wheels/big/kk/akcent_89934.png;b2b696f0291e9ac020b55f5ec981c22e228ddc1f;fortochki_novosibirsk;Новосибирск
w451659;WHS147030;iFree S.U. 6x15 5*108 ET43 DIA67.1 Нео-классик Литой;iFree;S.U.;4;6880.00;6;15;5;108;;43;67.1;;Литой;Нео-классик;390;390;150;8000;легковые;WHS147030;;;0;Серебристый;WHS147030;https://lk.selectyre.ru/media/wheels/big/ifree/su_50086.jpg;fb9311a1418638d1ef6dd0fb141e51fe41ac0eb0;https://lk.selectyre.ru/media/wheels/big/ifree/su_50086.jpg;fb9311a1418638d1ef6dd0fb141e51fe41ac0eb0;fortochki_novosibirsk;Новосибирск
w451761;365202;iFree Апероль 6x15 5*100 ET38 DIA57.1 Нео-классик Литой;iFree;Апероль;4;6882.00;6;15;5;100;;38;57.1;;Литой;Нео-классик;390;390;150;8000;легковые;00000028108;;;0;Серебристый;00000028108;https://lk.selectyre.ru/media/wheels/big/ifree/aperol_30639.png;4103e20d38ae0b1737db9314c610da803d359bd3;https://lk.selectyre.ru/media/wheels/big/ifree/aperol_30639.png;4103e20d38ae0b1737db9314c610da803d359bd3;zapaska_novosibirsk;Новосибирск
w451762;WHS213979;iFree Апероль 6x15 5*100 ET38 DIA57.1 Хай Вэй Литой;iFree;Апероль;4;6880.00;6;15;5;100;;38;57.1;;Литой;Хай Вэй;390;390;150;8000;легковые;WHS213979;;;0;Серый;WHS213979;https://lk.selectyre.ru/media/wheels/big/ifree/aperol_28096.png;e74d85668f4b33b62635f351ab3a282659a99cf5;https://lk.selectyre.ru/media/wheels/big/ifree/aperol_28096.png;e74d85668f4b33b62635f351ab3a282659a99cf5;fortochki_novosibirsk;Новосибирск
w451763;WHS220385;iFree Апероль 6x15 4*100 ET40 DIA60.1 Нео-классик Литой;iFree;Апероль;4;6880.00;6;15;4;100;;40;60.1;;Литой;Нео-классик;390;390;150;8000;легковые;WHS220385;;;0;Серебристый;WHS220385;https://lk.selectyre.ru/media/wheels/big/ifree/aperol_30639.png;4103e20d38ae0b1737db9314c610da803d359bd3;https://lk.selectyre.ru/media/wheels/big/ifree/aperol_30639.png;4103e20d38ae0b1737db9314c610da803d359bd3;fortochki_novosibirsk;Новосибирск
w451764;365503;iFree Апероль 6x15 4*100 ET40 DIA60.1 Хай Вэй Литой;iFree;Апероль;12;6882.00;6;15;4;100;;40;60.1;;Литой;Хай Вэй;390;390;150;8000;легковые;КА-00029392;;;0;Серый;КА-00029392;https://lk.selectyre.ru/media/wheels/big/ifree/aperol_28096.png;e74d85668f4b33b62635f351ab3a282659a99cf5;https://lk.selectyre.ru/media/wheels/big/ifree/aperol_28096.png;e74d85668f4b33b62635f351ab3a282659a99cf5;zapaska_novosibirsk;Новосибирск
w451767;386208;iFree Икигай 6.5x16 5*114.3 ET45 DIA67.1 Нео-классик Литой;iFree;Икигай;4;7695.00;6.5;16;5;114.3;;45;67.1;;Литой;Нео-классик;410;410;170;10000;легковые;КА-00054359;;;0;Серебристый;КА-00054359;https://lk.selectyre.ru/media/wheels/big/ifree/ikigay_96992.png;549126d9a8c4bda088feea69c60568af37862faa;https://lk.selectyre.ru/media/wheels/big/ifree/ikigay_96992.png;549126d9a8c4bda088feea69c60568af37862faa;zapaska_novosibirsk;Новосибирск
w451789;WHS213971;K&K КС861 6x15 4*100 ET50 DIA60.1 Сильвер Литой;K&K;КС861;4;7033.00;6;15;4;100;;50;60.1;;Литой;Сильвер;390;390;150;8000;легковые;WHS213971;;;0;Серебристый;WHS213971;https://lk.selectyre.ru/media/wheels/big/kk/ks861_64607.png;a91ce5f129b643c5d294f80f3bc9e558ee528ff1;https://lk.selectyre.ru/media/wheels/big/kk/ks861_64607.png;a91ce5f129b643c5d294f80f3bc9e558ee528ff1;fortochki_novosibirsk;Новосибирск
w451802;WHS496265;K&K КС874 6.5x17 4*100 ET41 DIA60.1 Алмаз черный Литой;K&K;КС874;12;10952.00;6.5;17;4;100;;41;60.1;;Литой;Алмаз черный;440;440;170;11000;легковые;WHS496265;;;0;Черный и комбинации;WHS496265;https://lk.selectyre.ru/media/wheels/big/kk/ks874_39026.png;67bf9dd2e74d77b45205f60861c76b6ac442c0ac;https://lk.selectyre.ru/media/wheels/big/kk/ks874_39026.png;67bf9dd2e74d77b45205f60861c76b6ac442c0ac;fortochki_novosibirsk;Новосибирск
w451870;74039;K&K КС861 6x15 4*100 ET46 DIA54.1 Алмаз черный Литой;K&K;КС861;8;7526.00;6;15;4;100;;46;54.1;;Литой;Алмаз черный;390;390;150;8000;легковые;КА-00044167;;;0;Черный и комбинации;КА-00044167;https://lk.selectyre.ru/media/wheels/big/kk/ks861_28396.jpg;f8807e9542cba39f13b72a4a0a8b8f7199205da0;https://lk.selectyre.ru/media/wheels/big/kk/ks861_28396.jpg;f8807e9542cba39f13b72a4a0a8b8f7199205da0;zapaska_novosibirsk;Новосибирск
w451886;74591SK;K&K Samara 6x16 5*114.3 ET45 DIA67.1 Сильвер SK Литой;K&K;Samara;4;9967.00;6;16;5;114.3;;45;67.1;;Литой;Сильвер SK;410;410;150;10000;легковые;КА-00025489;;;0;Серебристый;КА-00025489;https://lk.selectyre.ru/media/wheels/big/kk/samara_58757.jpeg;c92fe49e06ce00868bd421eb2b1a147e6146b46b;https://lk.selectyre.ru/media/wheels/big/kk/samara_58757.jpeg;c92fe49e06ce00868bd421eb2b1a147e6146b46b;zapaska_novosibirsk;Новосибирск
w451902;365803;iFree Апероль 6x15 4*100 ET40 DIA60.1 Блэк Джек Литой;iFree;Апероль;8;7424.00;6;15;4;100;;40;60.1;;Литой;Блэк Джек;390;390;150;8000;легковые;КА-00029393;;;0;Черный и комбинации;КА-00029393;https://lk.selectyre.ru/media/wheels/big/ifree/aperol_81247.jpg;17f4d2d27f6c440895aec3de1c1c64f06176363a;https://lk.selectyre.ru/media/wheels/big/ifree/aperol_81247.jpg;17f4d2d27f6c440895aec3de1c1c64f06176363a;zapaska_novosibirsk;Новосибирск
w451904;386808;iFree Икигай 6.5x16 5*114.3 ET45 DIA67.1 Блэк Джек Литой;iFree;Икигай;8;8227.00;6.5;16;5;114.3;;45;67.1;;Литой;Блэк Джек;410;410;170;10000;легковые;КА-00054358;;;0;Черный и комбинации;КА-00054358;https://lk.selectyre.ru/media/wheels/big/ifree/ikigay_42852.jpg;bd3cff3699677b8ef849843d4f73b0e8235c9712;https://lk.selectyre.ru/media/wheels/big/ifree/ikigay_42852.jpg;bd3cff3699677b8ef849843d4f73b0e8235c9712;zapaska_novosibirsk;Новосибирск
w451906;WHS209860;Скад Монако 5.5x14 4*98 ET38 DIA58.6 Графит Литой;Скад;Монако;4;7219.00;5.5;14;4;98;;38;58.6;;Литой;Графит;360;360;140;6500;легковые;WHS209860;;;0;Серый;WHS209860;https://lk.selectyre.ru/media/wheels/big/skad/monako_66080.jpg;fc99ce497b1a72be86e6bd429cb93b53b36cf847;https://lk.selectyre.ru/media/wheels/big/skad/monako_66080.jpg;fc99ce497b1a72be86e6bd429cb93b53b36cf847;fortochki_novosibirsk;Новосибирск
w451945;265202;iFree Дайс 6x15 4*100 ET38 DIA67.1 Нео-классик Литой;iFree;Дайс;4;6882.00;6;15;4;100;;38;67.1;;Литой;Нео-классик;390;390;150;8000;легковые;00000024684;;;0;Серебристый;00000024684;https://lk.selectyre.ru/media/wheels/big/ifree/days_90324.jpg;8a5b543d70c5101d93aa8371e311e38c4c17f1df;https://lk.selectyre.ru/media/wheels/big/ifree/days_90324.jpg;8a5b543d70c5101d93aa8371e311e38c4c17f1df;zapaska_novosibirsk;Новосибирск
w451946;275200;iFree S.U. 6x15 5*100 ET38 DIA57.1 Нео-классик Литой;iFree;S.U.;8;6882.00;6;15;5;100;;38;57.1;;Литой;Нео-классик;390;390;150;8000;легковые;00000024868;;;0;Серебристый;00000024868;https://lk.selectyre.ru/media/wheels/big/ifree/su_50086.jpg;fb9311a1418638d1ef6dd0fb141e51fe41ac0eb0;https://lk.selectyre.ru/media/wheels/big/ifree/su_50086.jpg;fb9311a1418638d1ef6dd0fb141e51fe41ac0eb0;zapaska_novosibirsk;Новосибирск
w451948;265805;iFree Дайс 6x15 4*100 ET45 DIA67.1 Блэк Джек Литой;iFree;Дайс;24;7424.00;6;15;4;100;;45;67.1;;Литой;Блэк Джек;390;390;150;8000;легковые;КА-00033596;;;0;Черный и комбинации;КА-00033596;https://lk.selectyre.ru/media/wheels/big/ifree/days_45244.jpg;c20bf18710d42b7e6171c154df6e37a9bda2dd6d;https://lk.selectyre.ru/media/wheels/big/ifree/days_45244.jpg;c20bf18710d42b7e6171c154df6e37a9bda2dd6d;zapaska_novosibirsk;Новосибирск
w451949;265207;iFree Дайс 6x15 4*114.3 ET45 DIA67.1 Нео-классик Литой;iFree;Дайс;8;6882.00;6;15;4;114.3;;45;67.1;;Литой;Нео-классик;390;390;150;8000;легковые;КА-00039244;;;0;Серебристый;КА-00039244;https://lk.selectyre.ru/media/wheels/big/ifree/days_90324.jpg;8a5b543d70c5101d93aa8371e311e38c4c17f1df;https://lk.selectyre.ru/media/wheels/big/ifree/days_90324.jpg;8a5b543d70c5101d93aa8371e311e38c4c17f1df;zapaska_novosibirsk;Новосибирск
w451950;275500;iFree S.U. 6x15 5*100 ET38 DIA57.1 Хай Вэй Литой;iFree;S.U.;8;6882.00;6;15;5;100;;38;57.1;;Литой;Хай Вэй;390;390;150;8000;легковые;00000024683;;;0;Серый;00000024683;https://lk.selectyre.ru/media/wheels/big/ifree/su_15709.png;2bd413b5a94d99760b70c6d704d8028a705a6530;https://lk.selectyre.ru/media/wheels/big/ifree/su_15709.png;2bd413b5a94d99760b70c6d704d8028a705a6530;zapaska_novosibirsk;Новосибирск
w451953;265505;iFree Дайс 6x15 4*100 ET45 DIA67.1 Хай Вэй Литой;iFree;Дайс;8;6882.00;6;15;4;100;;45;67.1;;Литой;Хай Вэй;390;390;150;8000;легковые;КА-00029386;;;0;Серый;КА-00029386;https://lk.selectyre.ru/media/wheels/big/ifree/days_47002.png;aa31ad0adfa835366bfbe9af7d6ee497367ea561;https://lk.selectyre.ru/media/wheels/big/ifree/days_47002.png;aa31ad0adfa835366bfbe9af7d6ee497367ea561;zapaska_novosibirsk;Новосибирск
w451954;265203;iFree Дайс 6x15 4*114.3 ET40 DIA67.1 Нео-классик Литой;iFree;Дайс;20;6882.00;6;15;4;114.3;;40;67.1;;Литой;Нео-классик;390;390;150;8000;легковые;КА-00036477;;;0;Серебристый;КА-00036477;https://lk.selectyre.ru/media/wheels/big/ifree/days_90324.jpg;8a5b543d70c5101d93aa8371e311e38c4c17f1df;https://lk.selectyre.ru/media/wheels/big/ifree/days_90324.jpg;8a5b543d70c5101d93aa8371e311e38c4c17f1df;zapaska_novosibirsk;Новосибирск
